DFD_001	DFD_005	DFD_009	DFD_016	DFD_019	DFD_023	DFD_026	DFD_027	DFD_030	DFD_043	DFD_045	DFD_049	DFD_050	DFD_052	DFD_057	DFD_062	DFD_080	DFD_082	DFD_085	DFD_087	Unassigned
PSME_11757	7984	1288	3821	484	1939	544	76	52	3054	4152	730	3746	986	1057	390	414	627	1096	126	604	1162
PSME_11758	6	13	1	0	0	8	0	1	0	0	0	1	0	3	0	13	12	0	12	0	4
PSME_11759	8	11	8	4	0	1	0	0	0	32	0	14	0	4	1	0	13	0	0	2	4
PSME_11760	12	0	1	0	0	48	0	0	0	73	0	0	0	0	0	0	0	0	1	22	6
PSME_11761	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11762	193	42	85	18	38	34	0	1	0	181	11	102	161	37	30	15	77	0	7	73	41
PSME_11763	234	77	122	17	8	16	0	0	0	173	26	137	61	51	6	86	28	0	8	11	37
PSME_11764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11765	504	563	1197	129	277	412	50	23	374	1281	78	1869	579	332	250	63	263	177	75	730	299
PSME_11766	92	15	63	8	7	19	0	0	0	91	18	122	147	38	3	1	0	0	6	13	24
PSME_11767	7	3	52	1	9	1	12	2	0	0	325	0	0	0	0	71	0	0	0	123	19
PSME_11768	1	0	2	1	0	1	0	0	7	7	0	28	0	8	0	0	1	2	1	6	3
PSME_11769	6037	1270	2837	454	1473	747	71	126	1189	4715	573	3426	584	680	329	495	488	852	220	921	878
PSME_11770	52	24	12	2	2	0	0	0	0	37	15	43	0	30	1	6	0	0	0	7	9
PSME_11771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11773	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	1
PSME_11774	36	1	18	13	4	6	0	0	0	17	0	29	0	3	5	0	0	0	3	9	2
PSME_11775	432	285	514	65	223	230	102	16	206	666	154	971	546	156	53	189	51	226	38	254	184
PSME_11776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11777	1367	833	1685	131	416	432	3	94	828	1543	309	1977	168	338	225	194	311	378	89	543	382
PSME_11778	476	127	195	26	13	24	0	5	54	252	69	324	172	89	63	27	44	171	15	104	77
PSME_11779	255	144	205	29	53	33	0	8	0	203	21	229	228	63	28	45	46	0	9	75	54
PSME_11780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11781	54	81	160	3	75	16	0	4	0	115	6	1158	0	0	47	341	26	0	2	88	75
PSME_11782	15	24	36	2	0	17	0	0	0	8	0	45	0	0	0	0	0	0	5	1	4
PSME_11783	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11786	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
PSME_11787	7762	3053	7775	915	3208	1984	162	483	5942	10805	4154	10655	4504	1946	1389	1813	1495	2029	532	3869	2595
PSME_11788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11790	511	515	1571	210	298	247	1	10	0	1936	139	2394	549	409	137	82	278	331	76	259	349
PSME_11791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11792	1819	1145	2297	324	914	777	58	65	571	2274	420	3317	675	669	496	289	439	1050	273	908	601
PSME_11793	2174	356	1488	198	785	24	0	6	28	3122	65	442	1276	141	274	177	643	0	3	19	410
PSME_11794	7235	3462	6901	901	2230	2687	212	447	3512	10518	1543	9531	2049	2009	1123	1004	1764	4086	644	3306	2309
PSME_11795	2618	1466	3673	413	1324	811	46	80	2341	3324	533	4697	606	1180	571	381	484	835	271	1074	934
PSME_11796	59	0	2	0	0	0	0	0	0	1	0	4	0	0	0	0	2	0	0	0	0
PSME_11797	553	211	641	93	225	207	3	25	915	718	146	972	419	154	62	141	154	192	58	358	240
PSME_11798	11084	6401	11621	1382	4673	3841	245	437	9699	15434	2403	12588	5961	3710	1623	2108	3229	5304	966	5690	3922
PSME_11799	1800	767	2223	221	1127	1104	33	100	1118	2416	339	2905	1228	521	329	401	444	997	207	837	690
PSME_11800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11801	11	1	4	0	0	1	0	0	0	5	0	2	0	0	0	1	0	0	0	1	1
PSME_11802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11803	61	14	47	9	28	6	0	2	0	83	10	72	0	21	0	15	0	0	4	20	12
PSME_11804	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11805	8326	3939	12408	1912	4598	3630	355	424	16273	22532	2101	58751	2251	1726	2465	4694	1068	2308	457	589	4809
PSME_11806	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11809	105	23	62	9	16	31	0	4	0	56	0	177	23	29	13	7	6	0	2	20	28
PSME_11810	7	0	3	0	0	2	0	0	0	2	0	9	0	0	0	0	0	0	0	2	0
PSME_11811	3	4	19	0	0	0	0	3	0	4	8	10	0	0	4	0	0	0	1	28	1
PSME_11812	2797	1178	3117	338	2099	744	47	93	1165	3312	549	4950	494	824	301	460	431	386	261	1110	896
PSME_11813	896	532	436	113	152	433	0	11	0	2019	221	852	711	152	54	110	278	18	142	1161	292
PSME_11814	0	5	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	1
PSME_11815	2	0	1	0	0	1	0	0	0	3	0	13	0	0	0	0	0	0	0	0	0
PSME_11816	0	0	7	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	1	0
PSME_11817	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11818	5	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	3
PSME_11819	5209	1129	3534	572	1532	1514	229	328	2339	6387	873	6956	1700	864	643	950	1042	1048	277	1639	1268
PSME_11820	729	299	1707	174	455	201	30	39	349	685	243	1125	133	319	50	110	317	410	77	396	249
PSME_11821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11822	25	0	13	0	0	5	0	0	0	5	3	28	0	0	0	0	18	0	0	0	3
PSME_11823	5152	2592	5202	595	1793	1751	76	187	3281	6989	931	7252	2981	1707	741	974	1356	1762	514	2457	1600
PSME_11824	9	0	12	0	0	67	0	0	0	7	3	279	0	79	0	3	71	0	7	0	16
PSME_11825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11826	3	10	52	13	3	4	0	1	0	7	0	19	0	11	1	0	5	0	0	11	5
PSME_11827	9716	489	1251	101	692	136	340	782	5860	1186	683	562	0	279	232	349	36	0	29	34	739
PSME_11828	9091	4381	14836	1600	4090	6057	615	927	2529	16244	1575	15243	3940	2951	1563	1364	1782	6611	1901	6666	3780
PSME_11829	7189	4215	13894	1634	4735	3402	139	275	5173	13094	1311	18841	3360	2650	2121	1060	1901	2550	920	3587	3507
PSME_11830	2200	365	821	128	377	232	135	124	1646	1640	443	838	136	331	172	267	192	0	27	120	357
PSME_11831	69	50	389	20	149	100	0	14	0	263	15	112	0	39	50	26	11	0	14	52	67
PSME_11832	921	1208	2529	254	973	491	0	34	285	3159	391	2973	708	850	210	114	412	643	131	1058	645
PSME_11833	173	59	134	6	6	45	0	8	695	110	19	134	3	17	26	24	19	8	7	35	40
PSME_11834	2854	1622	3162	456	1490	1487	16	116	5588	4629	1892	10126	1347	839	573	704	680	1462	441	1972	1387
PSME_11835	2196	1712	2187	572	946	121	0	0	77	2477	51	1197	15	812	130	9	652	152	12	52	521
PSME_11836	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2
PSME_11837	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	1
PSME_11838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PSME_11839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11840	3197	2236	7756	438	2066	1268	142	169	2005	4955	1079	6840	1005	1390	698	401	971	672	316	1561	1425
PSME_11841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11842	3490	1451	3003	396	816	732	29	45	698	3530	390	4595	888	694	496	457	585	783	146	728	816
PSME_11843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PSME_11844	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PSME_11845	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11846	171	18	137	8	88	61	37	6	191	116	33	29	24	21	23	34	44	0	3	12	42
PSME_11847	6547	5131	8200	1081	3512	1682	127	294	2241	9252	1060	17870	1949	2527	1179	1356	1688	2406	858	3028	2503
PSME_11848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11849	156	11	117	1	10	12	0	0	0	106	0	201	0	0	18	1	19	0	0	1	14
PSME_11850	0	0	17	0	0	11	0	0	0	42	2	0	0	2	0	0	0	0	6	85	6
PSME_11851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11852	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0
PSME_11853	448	161	404	35	87	38	0	0	0	408	12	211	12	56	4	29	34	0	7	49	77
PSME_11854	15316	5510	10081	1252	4806	1578	195	344	6907	14018	1497	10275	3383	3333	1240	1451	2417	2283	637	2612	3326
PSME_11855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11857	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
PSME_11858	12	0	46	1	51	0	0	2	0	13	2	12	60	0	5	1	0	0	1	0	9
PSME_11859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11861	164	24	479	4	256	3	0	6	0	333	8	1	0	11	0	0	0	0	4	5	48
PSME_11862	596	171	847	79	329	209	29	43	93	616	104	1350	205	260	82	78	97	80	45	340	225
PSME_11863	3199	1472	3699	428	1699	1002	90	134	1918	3539	410	4678	625	627	410	367	659	817	261	1200	821
PSME_11864	3026	561	1005	558	591	515	53	264	2003	2070	136	3142	757	814	88	64	367	572	253	577	651
PSME_11865	83	43	151	21	115	71	0	0	0	99	3	152	1	15	20	0	8	0	1	24	30
PSME_11866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11867	1564	510	762	134	291	330	0	17	1547	1361	276	1833	468	240	160	226	246	413	76	311	313
PSME_11868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11874	73	130	240	14	14	180	0	1	25	64	10	301	211	3	25	51	25	0	11	47	52
PSME_11875	1	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1
PSME_11876	163	110	289	24	89	54	0	0	0	802	122	172	75	147	11	14	105	0	18	84	88
PSME_11877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11878	23	0	6	0	0	1	0	0	0	10	0	3	0	0	0	0	0	0	0	0	3
PSME_11879	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PSME_11880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
PSME_11882	20	73	300	38	152	105	0	0	0	65	35	552	231	0	74	9	30	68	7	80	53
PSME_11883	4	3	0	0	0	11	0	0	0	3	0	16	0	3	0	0	0	0	1	2	2
PSME_11884	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11885	169	65	261	20	165	68	0	3	0	139	0	314	34	36	18	17	26	0	27	59	58
PSME_11886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11887	2384	903	2595	332	757	955	13	118	464	3327	292	3960	562	761	383	328	416	385	253	993	699
PSME_11888	947	312	914	109	401	287	4	30	0	893	176	1151	85	223	136	131	128	225	91	367	242
PSME_11889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11890	0	0	65	2	0	0	2	7	2	34	5	24	1	12	2	0	0	0	0	12	2
PSME_11891	11	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	4	3
PSME_11892	278	99	315	41	70	2	0	0	0	1029	39	0	0	57	0	85	0	46	132	167	92
PSME_11893	763	322	969	119	441	521	0	34	167	1298	1540	1551	110	233	198	1106	300	179	45	491	342
PSME_11894	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PSME_11895	1	3	29	3	0	3	0	4	0	9	5	54	0	1	9	9	0	0	1	6	2
PSME_11896	1298	523	1682	252	494	573	4	22	0	1856	155	2079	517	447	293	192	285	364	132	614	415
PSME_11897	313	0	1	4	0	0	0	2	0	129	0	7	20	7	0	0	0	0	0	74	19
PSME_11898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11900	1388	383	893	131	762	303	91	28	1072	913	278	1780	436	249	178	176	202	158	68	379	360
PSME_11901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11903	360	22	30	3	36	21	11	39	0	37	9	19	0	28	3	17	2	0	3	1	29
PSME_11904	24	36	54	4	26	14	0	2	0	68	7	45	67	7	4	4	1	0	3	15	14
PSME_11905	680	201	474	63	42	14	0	1	0	1112	50	276	330	156	30	50	47	0	2	56	126
PSME_11906	771	244	836	49	429	79	0	4	0	200	48	342	4	118	41	40	85	294	7	51	137
PSME_11907	31	11	261	6	67	4	0	0	0	27	0	15	2	15	6	1	21	0	0	7	22
PSME_11908	131	17	23	20	13	13	0	0	0	109	0	3	390	4	0	0	0	0	1	143	31
PSME_11909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11910	0	17	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	8
PSME_11911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11913	989	515	1133	132	475	507	2	79	0	931	215	1528	303	256	265	185	306	747	98	419	338
PSME_11914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11915	1025	403	685	115	397	231	0	14	233	1015	155	1070	201	235	73	166	205	255	105	407	262
PSME_11916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11917	4616	1184	2736	527	960	402	56	63	993	4949	373	3388	709	735	291	293	626	246	131	707	792
PSME_11918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11920	1811	2593	6408	605	2371	1846	20	38	2751	6076	449	7066	920	1874	890	350	722	1954	605	2128	1551
PSME_11921	3033	1128	2541	613	768	85	0	1	0	6715	65	2719	914	365	439	105	902	0	56	372	731
PSME_11922	104	35	181	15	15	83	0	5	0	586	11	452	53	35	8	17	35	0	10	54	55
PSME_11923	355	140	270	26	86	74	2	13	3	377	89	294	252	33	17	17	73	5	11	69	76
PSME_11924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11925	4126	1022	3100	359	756	398	2	29	637	4180	173	2966	293	575	181	275	340	53	82	641	738
PSME_11926	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PSME_11927	0	0	13	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PSME_11928	1766	503	586	120	436	42	0	7	0	906	46	602	300	151	64	130	45	1	10	384	188
PSME_11929	159	54	197	12	87	49	0	4	0	227	21	257	14	51	7	29	24	0	13	52	29
PSME_11930	903	811	1014	158	414	314	0	70	532	1180	168	2300	322	479	169	246	406	458	94	436	350
PSME_11931	20	1	45	0	0	0	0	0	0	21	1	1	1	20	0	0	0	0	0	5	6
PSME_11932	11	21	117	14	12	1	0	0	1	122	1	47	0	21	5	18	23	0	9	9	13
PSME_11933	4045	1842	4471	511	2282	1492	39	201	2087	4720	830	6067	1626	1217	646	701	1006	2433	354	1949	1352
PSME_11934	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PSME_11935	15	6	8	1	0	5	0	1	0	10	6	14	0	4	5	0	0	1	0	2	4
PSME_11936	830	184	520	60	160	147	0	33	520	359	45	546	0	132	28	51	26	0	72	175	131
PSME_11937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11938	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PSME_11940	1953	1333	2785	386	1765	157	0	19	104	3148	164	3348	615	593	249	116	330	388	93	399	598
PSME_11941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11942	87	36	82	3	48	11	0	2	1	33	3	60	0	11	9	1	0	0	5	19	16
PSME_11943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11944	638	185	411	66	152	141	0	19	0	729	74	685	38	153	86	79	77	0	46	250	154
PSME_11945	0	0	0	0	0	0	0	0	0	3	0	0	0	10	0	0	0	0	0	0	1
PSME_11946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11948	185	26	113	14	20	40	3	0	5	116	25	175	0	20	23	18	16	1	15	41	35
PSME_11949	85	8	11	0	19	0	0	0	0	10	5	10	30	35	28	10	0	139	15	8	26
PSME_11950	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
PSME_11951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11952	42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11953	8	1	0	0	0	52	0	1	0	20	4	118	0	0	11	0	1	4	10	5	12
PSME_11954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11955	212	88	291	39	103	50	0	6	1	345	55	429	0	22	16	27	90	0	32	107	65
PSME_11956	0	0	0	0	0	8	0	0	0	0	0	0	106	0	0	0	0	0	0	5	5
PSME_11957	2606	963	2456	350	1468	736	51	82	2799	3032	591	3631	731	701	444	338	377	677	169	840	741
PSME_11958	18	10	23	0	1	8	0	0	0	18	1	36	1	5	2	1	13	0	1	16	11
PSME_11959	121	191	345	39	87	122	20	25	872	467	54	423	56	42	56	20	135	241	35	113	144
PSME_11960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11962	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11963	3777	1282	2830	325	1068	807	85	148	866	4141	623	3297	1451	740	333	467	738	1582	216	1212	958
PSME_11964	613	232	564	56	303	97	3	7	722	605	97	781	79	162	31	80	38	142	37	142	144
PSME_11965	73	35	86	10	2	20	0	2	0	115	12	167	42	18	17	39	11	0	3	16	21
PSME_11966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11967	24	7	15	4	0	1	0	0	0	40	25	8	0	6	0	5	0	0	0	0	13
PSME_11968	9590	4386	9507	1092	4278	1575	331	415	5526	11569	1901	14225	1941	2735	1478	1411	1979	1457	696	2877	2757
PSME_11969	1817	9	140	7	57	0	32	35	739	179	5	27	0	7	12	19	15	0	0	1	86
PSME_11970	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PSME_11971	21	12	26	4	4	17	0	1	0	23	2	49	0	1	2	1	1	0	3	8	11
PSME_11972	5	8	20	1	0	0	0	0	0	10	0	7	0	0	0	0	0	0	1	0	0
PSME_11973	23	83	335	16	91	33	0	3	0	123	16	148	37	36	23	0	47	0	6	22	27
PSME_11974	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11978	13	0	25	0	0	1	0	0	0	16	11	9	0	4	0	0	0	0	0	3	4
PSME_11979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11980	2031	1247	4510	350	1224	1566	62	89	1544	4146	369	5620	1382	973	352	328	774	1031	521	2158	1155
PSME_11981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11983	2623	2515	3752	353	1178	275	130	201	6033	4036	1436	8191	612	207	855	68	1963	59	50	521	1090
PSME_11984	14	63	63	3	1	7	0	0	0	96	72	135	0	0	37	360	18	0	0	46	31
PSME_11985	166	72	128	9	65	33	0	7	117	156	7	226	1	19	31	26	22	29	7	35	47
PSME_11986	2489	1180	1670	171	629	761	25	76	1891	2807	605	3518	1493	300	252	309	796	901	113	866	594
PSME_11987	5122	2245	5991	609	1830	696	156	330	2399	5684	2535	6582	1818	1726	934	769	623	421	268	888	1589
PSME_11988	23373	12899	32542	3591	11951	9168	564	1282	13081	38031	4644	46323	7409	9188	4793	3531	5651	8009	2644	11295	9014
PSME_11989	1737	461	1098	153	639	222	7	30	0	1425	170	1253	566	279	82	246	211	335	48	261	310
PSME_11990	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11992	3355	537	2234	112	336	152	314	533	4220	745	666	153	101	247	55	113	21	0	23	301	523
PSME_11993	3932	1831	3137	711	1457	1099	16	83	2870	6686	245	5936	1657	556	404	143	1141	352	162	1290	1131
PSME_11994	3727	1783	4796	672	2342	1449	205	271	2852	6681	1071	7310	1369	1174	814	897	441	1287	267	2023	1425
PSME_11995	13	30	76	5	85	6	0	0	0	70	9	127	30	21	27	14	22	0	4	47	19
PSME_11996	131	99	173	9	19	58	0	12	1	150	45	222	0	33	10	58	10	12	14	34	48
PSME_11997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_11998	2	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
PSME_11999	3581	943	1922	184	932	199	84	175	1076	2343	508	2062	102	426	314	274	300	343	81	228	544
PSME_12000	145	120	140	25	28	17	0	4	0	173	17	268	149	83	7	5	6	0	13	77	51
PSME_12001	240	82	262	54	80	76	0	7	745	262	47	331	78	85	62	42	35	4	15	137	107
PSME_12002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_12003	2	3	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
PSME_12004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_12005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_12006	0	0	2	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0
PSME_12007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_12008	2760	1580	3411	388	929	1069	90	120	2596	3832	675	5037	1077	773	662	409	754	838	209	1020	946
PSME_12009	3638	565	1701	233	458	114	46	4	0	1846	72	693	118	442	27	395	101	1	26	234	363
PSME_12010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_12011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_12012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_12013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_12014	11	3	43	20	9	41	0	1	0	36	3	88	43	144	0	0	0	0	13	178	43
PSME_12015	312	10	32	12	109	37	34	54	216	293	211	253	271	11	27	197	37	92	6	242	79
PSME_12016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_12017	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_12018	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
PSME_12019	16222	6698	15742	2066	9334	7342	558	1072	7537	21170	3907	22814	9907	4402	3406	2591	3307	8944	2899	8949	5392
PSME_12020	2873	1347	2811	445	1005	654	55	148	279	3138	528	4415	1102	1045	497	396	489	847	292	1089	816
PSME_12021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_12022	1	0	0	0	0	1	0	1	0	0	0	4	0	0	0	0	16	0	0	0	1
PSME_12023	30	3	29	2	0	190	0	2	0	1	4	518	0	65	0	12	32	331	39	5	46
PSME_12024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_12025	1	0	2	0	0	1	0	0	0	11	0	2	0	0	0	0	0	0	0	1	0
PSME_12026	1	0	4	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PSME_12027	1310	1332	3349	330	1298	1313	43	86	1298	3819	505	5026	659	749	460	372	721	846	314	1493	828
