target_id,sample19_TCS_C,sample26_TC_T,sample27_TCS_T,sample45_TC_C,sample52_TCS_T,sample62_TCS_C,sample87_TCS_T
TRINITY_DN5671_c0_g1_i4,0,0,30.3305,15,0,598,0
TRINITY_DN5671_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5619_c0_g1_i1,0,0,0,1,0,41.8942,0
TRINITY_DN5619_c0_g1_i2,0,44,7.18285,0,0,56.1058,0
TRINITY_DN5619_c0_g1_i3,0,0,2.81715,0,0,0,0
TRINITY_DN5619_c1_g1_i1,1,49,30,18,0,576,0
TRINITY_DN5619_c1_g2_i1,0,137,57,0,0,474.568,0
TRINITY_DN5619_c1_g2_i2,0,0,0,136,0,163.432,0
TRINITY_DN5601_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5601_c0_g1_i2,0,3,8,88,0,49.5008,0
TRINITY_DN5601_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN5601_c0_g1_i4,0,0,0,0,0,34.4992,0
TRINITY_DN5601_c0_g2_i1,0,11,10,726,0,808.989,0
TRINITY_DN5601_c0_g2_i2,0,0,0,0,0,6.01118,0
TRINITY_DN5601_c0_g2_i3,0,0,0,0,0,0,0
TRINITY_DN5601_c0_g2_i4,0,0,0,0,0,0,0
TRINITY_DN5683_c0_g1_i1,0,0,7,0,0,52.3488,0
TRINITY_DN5683_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5683_c1_g1_i1,0,0,0,12,0,0,0
TRINITY_DN5683_c2_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5683_c2_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5683_c2_g2_i2,0,0,0,0,0,0,0
TRINITY_DN5683_c2_g3_i1,0,0,0,6,0,2,0
TRINITY_DN5683_c3_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5683_c3_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5683_c3_g3_i1,0,0,0,0,0,0,0
TRINITY_DN5683_c3_g4_i1,0,0,0,0,0,0,0
TRINITY_DN5682_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5682_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5682_c0_g2_i2,0,144,74.2061,1426.39,0,545.292,0
TRINITY_DN5682_c0_g2_i3,0,0,0,0,0,0,0
TRINITY_DN5682_c0_g2_i4,0,0,21.1656,37.6125,0,104.161,0
TRINITY_DN5682_c0_g2_i5,0,0,16.6284,0,0,471.547,0
TRINITY_DN5646_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5646_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN5646_c0_g1_i3,0,1.81E-06,5.10315e-07,1.27896e-07,0,2.28985e-06,0
TRINITY_DN5646_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5646_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5646_c0_g1_i6,0,0,0,0,0,0,0
TRINITY_DN5646_c0_g1_i7,0,0,0,0,0,0,0
TRINITY_DN5646_c0_g1_i8,0,193,121,4504,0,2261,0
TRINITY_DN5646_c0_g1_i9,0,1.31E-06,0,8.38408e-08,0,1.59737e-06,0
TRINITY_DN5658_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5658_c0_g1_i2,0,0,1.83773,0,0,0,0
TRINITY_DN5658_c0_g1_i3,0,0,0,0,0,6.25177,0
TRINITY_DN5658_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5658_c0_g1_i5,0,0,4.16227,0,0,0,0
TRINITY_DN5658_c0_g2_i1,0,0,0,0,0,0.748234,0
TRINITY_DN5678_c0_g1_i1,0,0,11.4117,9.52205,0,33.2906,0
TRINITY_DN5678_c0_g1_i2,0,0,0.915041,157.45,0,31.1077,0
TRINITY_DN5678_c0_g1_i3,0,0,9.09022,0,0,106.7,0
TRINITY_DN5678_c0_g1_i4,0,29,18.5831,60.028,0,194.046,0
TRINITY_DN5678_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5678_c0_g1_i6,0,0,0,0,0,23.8563,0
TRINITY_DN5642_c0_g1_i1,0,0,0,3.09281,0,14.4923,0
TRINITY_DN5642_c0_g1_i2,0,0,0,21.9072,0,28.1289,0
TRINITY_DN5642_c0_g1_i3,0,0,0.272571,0,0,47.1826,0
TRINITY_DN5642_c0_g1_i4,0,0,3.72743,0,0,22.1961,0
TRINITY_DN5642_c0_g2_i1,0,0,0,0,0,1.22021,0
TRINITY_DN5606_c0_g1_i1,0,0,0,0,0,8.5406,0
TRINITY_DN5606_c0_g2_i1,0,119,79,11,0,265.615,0
TRINITY_DN5606_c1_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5606_c2_g1_i1,0,0,8,0,0,30.0865,0
TRINITY_DN5606_c2_g2_i1,0,7,7,0,0,53,0
TRINITY_DN5606_c2_g1_i2,0,15.1463,0,1.4267,0,80.381,0
TRINITY_DN5606_c2_g3_i1,0,0,5,0,0,25,0
TRINITY_DN5606_c2_g3_i2,0,0,1,0,0,6,0
TRINITY_DN5606_c2_g4_i1,0,0,0,9,0,43.0944,0
TRINITY_DN5606_c2_g5_i1,0,0,2,0,0,41.9341,0
TRINITY_DN5606_c2_g6_i1,0,0,17,58.2319,0,86.729,0
TRINITY_DN5663_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5663_c0_g1_i2,0,0,4.29885,475,0,0,0
TRINITY_DN5663_c0_g1_i3,0,0,0,0,0,166,0
TRINITY_DN5663_c0_g1_i4,0,0,3.70115,0,0,0,0
TRINITY_DN5638_c0_g1_i1,0,13.9912,0,0,3.98525,1.59764,0
TRINITY_DN5638_c0_g2_i1,0,13.9912,3.66976e-06,0,3.98525,1.59764,0
TRINITY_DN5638_c0_g3_i1,0,0.00883006,0,0,0.014751,0.000424509,0
TRINITY_DN5638_c0_g4_i1,0,0,4,0,0,53.9814,0
TRINITY_DN5638_c0_g5_i1,0,0.00883006,49.5362,0,0.014751,652.627,0
TRINITY_DN5638_c0_g6_i1,0,0,121.263,94,0,2523.64,0
TRINITY_DN5638_c0_g6_i2,0,0,53.2003,0,0,331.938,0
TRINITY_DN5638_c0_g7_i1,0,13.9912,0,0,3.98525,1.59764,0
TRINITY_DN5638_c0_g8_i1,0,0.00883006,0,0,0.014751,0.000424509,0
TRINITY_DN5638_c0_g9_i1,0,1,0,0,0,11.0186,0
TRINITY_DN5662_c0_g1_i1,0,30,39.1583,8,0,289,0
TRINITY_DN5662_c0_g2_i1,0,0,1.84174,0,0,0,0
TRINITY_DN5662_c1_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5662_c1_g1_i2,0,41,15.0153,1190.45,0,438,0
TRINITY_DN5662_c1_g1_i3,0,0,2.9847,0,0,0,0
TRINITY_DN5662_c1_g2_i1,0,0,0,193.548,0,0,0
TRINITY_DN5681_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5681_c0_g1_i2,0,0,16,0,0,118,0
TRINITY_DN5681_c0_g2_i1,4.54E-07,5.53E-06,14,9.49323e-08,0,902.348,0
TRINITY_DN5681_c0_g2_i2,1,33,0,76,0,3344.65,0
TRINITY_DN5681_c1_g1_i1,0,0,0,0,0,8,0
TRINITY_DN5659_c0_g1_i1,12,10,82,98,0,547,0
TRINITY_DN5659_c1_g1_i1,0,2,10.8678,17.1459,0,39.1585,0
TRINITY_DN5659_c1_g2_i1,0,0,4.46427,58.5734,0,37.0056,0
TRINITY_DN5659_c1_g2_i2,0,0,16.6679,6.28074,0,157.836,0
TRINITY_DN5622_c0_g1_i1,0,0,4,0,0,33.6988,0
TRINITY_DN5622_c0_g1_i2,0,40,0,0,0,0,0
TRINITY_DN5622_c0_g1_i3,0,0,0,0,0,68.3012,0
TRINITY_DN5622_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5652_c0_g1_i1,0,0,6.91111,58,0,174.87,0
TRINITY_DN5652_c0_g1_i2,0,1.36E-07,15.0889,0,0,13.349,0
TRINITY_DN5652_c0_g1_i3,0,20,0,0,0,133.781,0
TRINITY_DN5652_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5652_c0_g1_i5,0,1.72E-08,0,0,0,0,0
TRINITY_DN5698_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5698_c0_g1_i2,0,0,39,0,0,182,0
TRINITY_DN5698_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN5698_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5698_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5698_c0_g1_i6,0,0,0,311,0,0,0
TRINITY_DN5637_c0_g1_i1,0,0,44.9363,6.58824e-06,0,59.0543,0
TRINITY_DN5637_c0_g1_i2,0,0,30.0828,2.02343e-05,0,0,0
TRINITY_DN5637_c0_g1_i3,0,332,34.2504,3466.15,3,792.629,0
TRINITY_DN5637_c0_g1_i4,0,4.80E-08,200.865,6039.21,7.82553e-08,5373.23,0
TRINITY_DN5637_c0_g1_i5,0,0,18.8652,21.645,0,105.087,0
TRINITY_DN5687_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5687_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN5687_c0_g1_i3,0,0,0,0,0,112.31,0
TRINITY_DN5687_c0_g1_i4,0,0,13,82.8769,0,154.354,0
TRINITY_DN5687_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5687_c0_g1_i6,0,3,0,50.1231,1,49.3365,0
TRINITY_DN5616_c0_g1_i1,0,0,0,0,0,3.30835,0
TRINITY_DN5616_c0_g1_i2,0,0,0,0,0,14.8877,0
TRINITY_DN5616_c0_g1_i3,0,0,12,0,0,6.75039,0
TRINITY_DN5616_c0_g1_i4,0,0,0,72,0,32.0535,0
TRINITY_DN5639_c0_g1_i1,0,0,67.9997,0,0,97.4381,0
TRINITY_DN5639_c0_g1_i2,0,4.57E-08,0,0,0,3.43917e-07,0
TRINITY_DN5639_c0_g1_i3,0,4.57E-08,0,0,0,3.43917e-07,0
TRINITY_DN5639_c0_g1_i4,0,7.11E-07,0,5.34324e-08,0,2.18099e-07,0
TRINITY_DN5639_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5639_c0_g1_i6,0,0,3.70265e-06,0,0,5.07947e-08,0
TRINITY_DN5639_c0_g1_i7,0,0,0,0,0,0,0
TRINITY_DN5639_c0_g1_i8,0,11.7148,0.00033915,163.76,0,911.395,0
TRINITY_DN5639_c0_g1_i9,0,0,0,0,0,0,0
TRINITY_DN5639_c0_g1_i10,0,0,0,0,0,0,0
TRINITY_DN5639_c0_g1_i11,0,0,0,0,0,14.9954,0
TRINITY_DN5639_c0_g1_i12,0,0.285169,7.02478e-06,1.23952,0,14.1718,0
TRINITY_DN5684_c0_g1_i1,0,0,2.37936,0,0,58.2248,0
TRINITY_DN5684_c0_g2_i1,0,0,3.62064,0,0,0,0
TRINITY_DN5684_c0_g3_i1,0,0,0,0,0,18.6814,0
TRINITY_DN5674_c0_g1_i1,0,0,26,0,0,148.283,0
TRINITY_DN5674_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN5674_c0_g1_i3,0,67.8933,0,0,0,40.3037,0
TRINITY_DN5674_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5674_c0_g1_i5,0,7.1067,0,0,0,9.41306,0
TRINITY_DN5667_c0_g1_i1,0,0,0,0,0,86.0833,0
TRINITY_DN5667_c0_g1_i2,0,0,14,0,0,11.3389,0
TRINITY_DN5699_c0_g1_i1,0,0,0,0,0,32.5047,0
TRINITY_DN5699_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN5699_c0_g1_i3,0,0,0,0,0,12.6804,0
TRINITY_DN5699_c0_g1_i4,0,0,1.69081,0,0,32.3246,0
TRINITY_DN5699_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5699_c0_g1_i6,0,0,5.30919,0,0,65.8243,0
TRINITY_DN5699_c0_g1_i7,0,0,0,0,0,199.666,0
TRINITY_DN5605_c0_g1_i1,0,0,0,0,0,10.2353,0
TRINITY_DN5605_c0_g1_i2,0,0,0,0,0,6.97041,0
TRINITY_DN5605_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5605_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN5605_c0_g3_i2,0,0,0,0,0,0,0
TRINITY_DN5605_c0_g3_i3,0,0,0,0,0,0,0
TRINITY_DN5605_c0_g3_i4,0,0,0,0,0,0,0
TRINITY_DN5605_c0_g3_i5,0,0,0,0,0,3.48986,0
TRINITY_DN5635_c0_g1_i1,0,0,0,0,0,12.7321,0
TRINITY_DN5635_c0_g2_i1,0,15,28,387,0,399.268,0
TRINITY_DN5635_c1_g1_i1,0,12,48,257,4,738,0
TRINITY_DN5686_c0_g1_i1,0,0,33.5292,0,0,99.1459,0
TRINITY_DN5686_c0_g1_i2,0,78,73.4708,411,0,674.854,0
TRINITY_DN5688_c0_g1_i1,0,0,0,0,0,2,0
TRINITY_DN5688_c0_g2_i1,0,0,0,0,0,1,0
TRINITY_DN5688_c1_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5688_c1_g2_i1,0,0,0,0,0,3,0
TRINITY_DN5688_c1_g3_i1,0,0,0,0,0,0,0
TRINITY_DN5688_c1_g4_i1,0,0,0,0,0,0,0
TRINITY_DN5688_c1_g5_i1,0,0,0,0,0,0,0
TRINITY_DN5688_c1_g6_i1,0,0,0,0,0,0,0
TRINITY_DN5611_c0_g1_i1,0,92.6442,0,660.129,0,18.6998,0
TRINITY_DN5611_c0_g1_i2,0,13.3558,94.076,52.4701,0,818.034,0
TRINITY_DN5611_c0_g1_i3,0,0,4.92403,0,0,108.102,0
TRINITY_DN5611_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5611_c0_g1_i5,0,0,0,63.4008,0,0,0
TRINITY_DN5611_c0_g2_i1,0,0,0,0,0,0.163616,0
TRINITY_DN5623_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5623_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5623_c0_g3_i1,0,0,0,0,0,1,0
TRINITY_DN5689_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5689_c0_g1_i2,0,41,0,7.77956,0,45.7945,0
TRINITY_DN5689_c0_g1_i3,0,71,12.0405,559.386,0,972.905,0
TRINITY_DN5689_c0_g1_i4,0,0,0,0,0,711.725,0
TRINITY_DN5689_c0_g1_i5,0,0,0,228.835,0,567.171,1
TRINITY_DN5689_c0_g1_i6,0,0,34.9595,0,0,0,0
TRINITY_DN5689_c0_g1_i7,0,0,0,0,0,307.405,0
TRINITY_DN5629_c0_g1_i1,0,0,0,0,0,4,0
TRINITY_DN5629_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5629_c0_g2_i2,0,0,0,0,0,0,0
TRINITY_DN5629_c0_g2_i3,0,0,0,0,0,0,0
TRINITY_DN5629_c0_g2_i4,0,0,0,0,0,0,0
TRINITY_DN5629_c0_g2_i5,0,104,31,0,0,226.023,0
TRINITY_DN5629_c0_g2_i6,0,0,0,0,0,275.977,0
TRINITY_DN5628_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5628_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN5628_c0_g2_i1,0,0,0,0,0,4.31876,0
TRINITY_DN5628_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN5628_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN5628_c0_g4_i2,0,0,0,0,0,0,0
TRINITY_DN5628_c0_g5_i1,0,0,0,0,0,0,0
TRINITY_DN5631_c0_g1_i1,0,5.71E-07,0,1.91385e-08,0,0,0
TRINITY_DN5631_c0_g1_i2,0,39,26,368,0,790,0
TRINITY_DN5631_c1_g1_i1,0,15,20,8,0,332.283,0
TRINITY_DN5631_c1_g1_i2,0,0,0,0,0,0,0
TRINITY_DN5631_c1_g1_i3,0,0,0,0,0,50.3969,0
TRINITY_DN5631_c1_g1_i4,0,0,0,0,0,68.3198,0
TRINITY_DN5626_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5626_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN5626_c0_g1_i3,0,0,4,0,0,46.5709,0
TRINITY_DN5626_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5626_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5626_c0_g1_i6,0,0,0,0,0,0,0
TRINITY_DN5626_c0_g1_i7,0,0,0,0,0,0,0
TRINITY_DN5626_c0_g1_i8,0,0,0,0,0,0,0
TRINITY_DN5675_c0_g1_i1,0,0,0,0,0,14,0
TRINITY_DN5675_c0_g1_i2,0,0,5,0,0,0,0
TRINITY_DN5675_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN5675_c0_g2_i1,0,0,0,0,0,6.95681,0
TRINITY_DN5675_c0_g2_i2,0,0,0,0,0,11.6335,0
TRINITY_DN5675_c0_g2_i3,0,0,7,0,0,0,0
TRINITY_DN5675_c0_g2_i4,0,0,0,0,0,82.4097,0
TRINITY_DN5694_c0_g1_i1,0,0,1.0165,0,0,5.04879,0
TRINITY_DN5694_c0_g1_i2,0,0,5.64261,0,0,0,0
TRINITY_DN5694_c0_g1_i3,0,0,7.94126,0,0,23.8779,0
TRINITY_DN5694_c0_g1_i4,0,0,11.5855,0,0,9.56762,0
TRINITY_DN5694_c0_g1_i5,0,14,8.33369,1,0,331.682,0
TRINITY_DN5694_c0_g1_i6,0,0,0.480411,0,0,9.82359,0
TRINITY_DN5694_c0_g2_i1,0,0,2.09352e-07,0,0,93.1437,0
TRINITY_DN5694_c0_g2_i2,0,0,22.1864,0,0,23.2479,0
TRINITY_DN5694_c0_g2_i3,0,21,4.54513e-07,129,0,368.608,0
TRINITY_DN5694_c0_g2_i4,0,0,72.8136,0,0,93.0007,0
TRINITY_DN5602_c0_g1_i1,0,0,10.8945,0,0,381.543,0
TRINITY_DN5602_c0_g1_i2,0,1.22E-05,18.6568,0,0,0,0
TRINITY_DN5602_c0_g1_i3,0,0,2.65818,0,0,0,0
TRINITY_DN5602_c0_g1_i4,0,14.9917,76.7906,185.99,0,1265.46,0
TRINITY_DN5602_c0_g1_i5,0,0.00827733,0,0.00971902,0,0.000101834,0
TRINITY_DN5615_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5615_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN5615_c0_g1_i3,0,0,1.15332,0,0,0,0
TRINITY_DN5615_c0_g1_i4,0,15,5.84668,0,0,11,0
TRINITY_DN5615_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5615_c0_g1_i6,0,0,0,0,0,0,0
TRINITY_DN5609_c0_g1_i1,0,0,18.8344,0,0,666.926,0
TRINITY_DN5609_c0_g1_i2,0,0,1.16558,4,0,6.07373,0
TRINITY_DN12406_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12464_c0_g1_i1,0,0,0,0,0,8,0
TRINITY_DN12423_c0_g1_i1,0,0,1,0,0,0,0
TRINITY_DN12423_c0_g2_i1,0,0,0,0,0,11,0
TRINITY_DN12421_c0_g1_i1,0,0,0,0,0,16,0
TRINITY_DN12449_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12443_c0_g1_i1,0,0,1,0,0,0,0
TRINITY_DN12440_c0_g1_i1,0,0,1,0,0,0,0
TRINITY_DN12425_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12420_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12422_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12427_c0_g1_i1,0,0,1,0,0,0,0
TRINITY_DN12417_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12455_c0_g1_i1,0,0,2,0,0,46,0
TRINITY_DN12472_c0_g1_i1,0,11,3,0,0,17,0
TRINITY_DN12418_c0_g1_i1,0,0,0,0,0,3,0
TRINITY_DN12418_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN12403_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12465_c0_g1_i1,0,0,1,206,0,0,0
TRINITY_DN12458_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12473_c0_g1_i1,0,0,2,44.6217,0,31,0
TRINITY_DN12457_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12400_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12400_c1_g1_i1,0,0,0,0,0,24.0713,0
TRINITY_DN12475_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12441_c0_g1_i1,0,0,0,5,0,48,0
TRINITY_DN12477_c0_g1_i1,0,0,0,711,0,7,0
TRINITY_DN12430_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12428_c0_g1_i1,0,6,0,0,0,24,0
TRINITY_DN12426_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12478_c0_g1_i1,0,0,4,0,0,187.051,0
TRINITY_DN12471_c0_g1_i1,0,0,2,0,0,1,0
TRINITY_DN12456_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12442_c0_g1_i1,0,0,0,0,0,6,0
TRINITY_DN12404_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12438_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12454_c0_g1_i1,0,0,0,0,0,3,0
TRINITY_DN12414_c0_g1_i1,0,0,0,0,0,5,0
TRINITY_DN12408_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12450_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12451_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12429_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12439_c0_g1_i1,0,0,2,0,0,7,0
TRINITY_DN12434_c0_g1_i1,0,1,0,0,0,504.396,0
TRINITY_DN12434_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN12466_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12452_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12453_c0_g1_i1,0,0,0,4,0,0,0
TRINITY_DN12431_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12474_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12437_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12448_c0_g1_i1,0,0,0,19,0,0,0
TRINITY_DN12445_c0_g1_i1,0,0,0,0,0,28,0
TRINITY_DN12401_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12436_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12436_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN12411_c0_g1_i1,0,0,2,0,0,0,0
TRINITY_DN12411_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN12476_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12461_c0_g1_i1,0,0,0,76,0,4,0
TRINITY_DN12467_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12419_c0_g1_i1,0,0,1.83518,0,0,63.7355,0
TRINITY_DN12424_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12462_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12444_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12415_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12416_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12405_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12435_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12469_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12480_c0_g1_i1,0,0,0.811006,0,0,4,0
TRINITY_DN12409_c0_g1_i1,0,0,4,0,0,8,0
TRINITY_DN12409_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN12413_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12407_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12433_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12470_c0_g1_i1,0,0,0,0,0,3,0
TRINITY_DN12410_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12432_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN12446_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4725_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4725_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN4795_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4795_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN4747_c0_g1_i1,0,0,0.334822,0,0,0,0
TRINITY_DN4747_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN4747_c0_g2_i2,0,5.11512,10.9111,0,0,12.6023,0
TRINITY_DN4747_c0_g2_i3,0,37.8849,0,244,0,375.587,0
TRINITY_DN4747_c0_g2_i4,0,0,0,0,0,0,0
TRINITY_DN4747_c0_g2_i5,0,0,14.0899,0,0,80.3568,0
TRINITY_DN4747_c0_g2_i6,0,0,7.66419,0,0,24.4536,0
TRINITY_DN4709_c0_g1_i1,0,0,23,335,0,518,0
TRINITY_DN4709_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN4709_c1_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4709_c1_g2_i1,0,0,1,214,0,417,0
TRINITY_DN4706_c0_g1_i1,0,4,11,0,0,0,0
TRINITY_DN4706_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN4706_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN4706_c0_g2_i1,0,0,1,0,0,0,0
TRINITY_DN4715_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4715_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN4715_c0_g3_i1,0,0,0,0,0,24.9873,0
TRINITY_DN4722_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4722_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN4722_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN4722_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN4775_c0_g1_i1,0,0,0,0,0,6.47139,0
TRINITY_DN4775_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN4775_c0_g1_i3,0,0,0,0,0,5.98718,0
TRINITY_DN4775_c0_g1_i4,0,0,0,0,0,4.54142,0
TRINITY_DN4791_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4791_c0_g2_i1,0,4,15,913.762,0,387.726,0
TRINITY_DN4791_c0_g3_i1,0,0,0,4.23843,0,2.27363,0
TRINITY_DN4746_c0_g1_i1,0,0,0,0,0,308.152,0
TRINITY_DN4746_c0_g1_i2,0,0,0,0,0,12.8481,0
TRINITY_DN4746_c0_g1_i3,0,0,6,0,0,0,0
TRINITY_DN4746_c0_g1_i4,0,0,0,68,0,0,0
TRINITY_DN4746_c0_g2_i1,0,46,98,1814,0,614,0
TRINITY_DN4746_c0_g3_i1,0,0,26.2093,0,0,152.822,0
TRINITY_DN4746_c0_g3_i2,0,0,25.7731,0,0,79.498,0
TRINITY_DN4746_c0_g3_i3,0,0,0,0,0,237.528,0
TRINITY_DN4746_c0_g3_i4,0,534,140.018,138,0,4447.15,0
TRINITY_DN4703_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN4703_c0_g2_i1,0,0,0,22,0,0,0
TRINITY_DN4703_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN4703_c0_g4_i1,0,0,0,0,0,7,0
TRINITY_DN4703_c0_g5_i1,0,0,0,0,0,0,0
TRINITY_DN4760_c0_g1_i1,0,0,0,0,0,43.0319,0
TRINITY_DN4760_c0_g1_i2,0,0,3.16174,0,0,7.8425,0
